title,url,source_name,date_found
Serbia police arrest dozens of anti-government protesters - Yahoo News UK,https://news.google.com/rss/articles/CBMifkFVX3lxTE4zMjE4QkZLcE5MU3otczlTTDQ1cWFXSWFzdk1ZZVNKN3JoX1JBRm1IUDFZU2U2QTVCY2c1UEZUR3M3SjMzWHZ6eVF1eUNYTXV4d0F4OHZSQzMtOFZMUHY5WDdSa1FlcF9BYzlWVmtaaFpsTDRMcnV4bEZpaXJzUQ?oc=5,Yahoo News UK,2025-08-14
In several Serbian cities rallies of supporters of the SNS against blockades and anti-government protests - Serbian Monitor,https://news.google.com/rss/articles/CBMi1wFBVV95cUxOYzk5TmdTLVZEcmgyTzRrUi10ZWstR20ySF9kTHVQV0xIRE9iNlV4eFh6NHd2R0V0eWt6UHlaQWcwVURnNVlhcVJ4TldyYUZRVW5JRFhwY1hZT3M1UjVwLXhUOFVna2pyN3AxVmJVQ0tGUFBLS2UxaURtXzNmQloyTG5PSHVJWWtLSkpSemZvZzVoem5qZDRRd2h4d1RRZXZ1X2d1Q1E1UTNnSlFpelZHdk0xeGtKb25mX1kzY1V6WVBlMnpuR3JxV1N4ZGl5eTNEY1dieVRXOA?oc=5,Serbian Monitor,2025-08-21
"New protests and incidents throughout Serbia: SNS premises demolished, pyrotechnic devices, tear gas, arrests - KoSSev",https://news.google.com/rss/articles/CBMizwFBVV95cUxQb2lDT2VGN2RWeDU3QWFTR0tDemdEdEJtaklhY3locDJkcElJMTJIOGlLUFFIeE9KVTBlMWx1RjZUeUxqbzJaOVRObWwwb0ZWYmxGVFhvREd6UEotVzh2T2R1MkVncmxldUNHLUJseDBKQ1FBVGV5Y3N2MUpreVRKclhBa0MzcFdwNUdxNW40c2Vkb0x4TnRqVnBZRlRXYXJxZVE3ZFZOWDVxdmxDR0ctd1IyRlNjY0pjNzJIUWFqVGg4cFNteEYtdHRLdVZMVWM?oc=5,KoSSev,2025-08-14
Marko Stojić for NIN: The government lives in fear of accountability - NIN.rs,https://news.google.com/rss/articles/CBMiqAFBVV95cUxOZWVMazE0SGs5ZkVYVGNhelB4alN6R3IxTkZiQkd0Z3lhcmFvX1ItSVpVZXQ4d0diOHM3b0FkRWNnWlRsUVZ4RzdMSExIZUNid1Naa3J0VnZ1aGFWOGlUdkp6djk3OTFOZGVTcHE3ekg0ZkVTTmRVdnpNRGY2QW81RHZXQXNRWEg5TWxjOTctY3JManBkRk9kR2M0QnF3Z2h1ODVrQmJqLXM?oc=5,NIN.rs,2025-08-20
"Serbia sees violent clashes between Vucic supporters, protesters - The New Voice of Ukraine",https://news.google.com/rss/articles/CBMirgFBVV95cUxPS0RaNVpEVnJMX0RUTjhHMDNGNWhEVU8yaXlFay1QQVoyM3pXLVVPenJlRUVTMU5GeUZQM0F1YU1RMzdScWNidHVZSXNJVGQ1WU9iOGFLemhaNkNBNzg3OGdzdjlma01oTGljaWxkRVN0THRxN2prV3M4eDEwM0xKQ2d3ZkRObktqeXNPVl9IWXFEZHZ2Mk00TWY1X1p1ODRoTS1XR0VIai1uVC1uaUHSAaoBQVVfeXFMTmFyTFRiaTNLNkZ6aFZlYjZ0dkJ0b0k5c0ZIZXN0Ti1nRTd6T01YWHNiM1AxSzZ5b1d4TDlhNWw5akYzcU5Xc0lacldYOVFtWTMxaDZueDNMLWJfR2JYWjFGUEdxaDlJel8wMnR5UFZWRXNFeXZaT3dldjB4MzZzNG9sMUpYNjFINUZjUURRZ1BDd3A2c0x5TVQzNmVUc1hlQk9GTHQ1YmtwMWc?oc=5,The New Voice of Ukraine,2025-08-14
Protesters in Serbia's north demolish ruling party offices - The Straits Times,https://news.google.com/rss/articles/CBMioAFBVV95cUxNTWtVQnd4TUhuUzViSmxiQ1JKMEdLc21MdlBEZjR6cElWVmVodE9pcWN5dmFicTJ1Z0tGNHpoTEdPc3VmdHNQU2lCeno3cGNnbWdSdFFTWU1oZEFwckNTQy0wQ29PQXVacVl1RXZpcEFEZ1pOVzZISHFZVG1NTnM0X3FTTDAtMkNlbktmUi1FVE1vUW92ajEzclV4Q3pYa2tW?oc=5,The Straits Times,2025-08-14
"The shop window at the premises of SNS in the center of Belgrade was broken, Vučić threatened the demonstrators - vreme.com",https://news.google.com/rss/articles/CBMihwFBVV95cUxQYzJjTGdqT3pxRDhlQWFjMGI4cnVZS01peWlFTDN2cG9DWHpJdktaYVAycUFFbl9GWWZJQVZSLW5CMEJYOEFCMXUwVGllalhjYkxER2NSaVdKaU1NN25GUzc2SVluYTVjVjk5aGlrLW5tU3ZjdTFQWEQ4WGNHMG9tSGE1ekVDVUk?oc=5,vreme.com,2025-08-18
Marko Stojić for NIN: The government lives in fear of accountability. - NIN.rs,https://news.google.com/rss/articles/CBMiqAFBVV95cUxOaDlEWnBtMlB5YjBTODRPZ2w0VFl2RWxxaW5IVV9uSkIyM2N4aGV5ZVUxSVVSZ0NoMVd2S2p6X0xRNjZYYU8tWVJvdmhuNDY2ME9nbktiS0lpZ2FVZy1MbWFEUEljMXd0Q1pacHVfV1hTVnQzSm5OU0JBQU5BWUpkUVN5U0ZhOTJ1LTN3VDNhU2JyVEJDc3U3c29tUWxQOWNYV1NXV0lwSVE?oc=5,NIN.rs,2025-08-20
Serbia Protests 5th Day: Putin Worried As Serbians Try To Overthrow Pro-Russian Government of Serbia - Oneindia,https://news.google.com/rss/articles/CBMi2wFBVV95cUxOOVhRNm9lSUItNWVENHhkQXpIaWY4LWIxUF9yZ3pPRWtjejZCeEdCTTFVeVZtR0xMekkybU1JcVp6eXU4QzlWR2htUW84T1hPZzQyOHJ2cE5OMnZuSmcxUHJyaTdWS3NPZ0ZGb05mYkstTG9ObUxWR0xKcFh1dTdZMm8yWTJ3Ukk3ZkhNd1Nha24wWTFTZnB2TG1ZbWVNVjZoaUxnOTdfUXc1M1cwZ1VhYngtRktVYmxBRTAzNTFScGpwXzJ0V05OR2wxTG5CRTV6azZNNUFpZ051Tm8?oc=5,Oneindia,2025-08-17
How much pressure is Vucic under?: Protests in Serbia reach new peak | blue News - blue News,https://news.google.com/rss/articles/CBMilgFBVV95cUxOSWNvVGJhN1NEdDVna0FLZnB5Nkwtak5PYS1UTWFxVEViRURqVWNQaVhpLXpKSnR3bDU1dk5nSkMxck9KaGszUmVkWlhOYk52SG1ZZjE3WUdBWlNmUXhZS0dZX09SbklEX29pbGZlUzBTRHdxNVAtMzNjQTZhYmMzYk03cDVFbVEwQllvY1VHWVZLNEtWaVE?oc=5,blue News,2025-08-16
Serbia sees third night of mass protests as Vucic faces calls for early election - ANI News,https://news.google.com/rss/articles/CBMi0gFBVV95cUxQTVF6aGxWTXg3WVNQeng0dXFWMDZFak9ieXE4TGtwczZTdFpseHhZajk3cWt2WjdabG05X1YxUnA3cWxYeHJZSUR4VW9tT2dWX0c1S0V0SnlfMy1yLUlxajVSYklfTm9KajdFcmQ5TWNsSUVvcHFWQ1hZY3dHYjE1YXlSdC1zQXNCTGRIVHJpTXhjb3drMW5Zek84TmxBNzF3Szg3YUNaTEZpVmZad2FmcXhKSXR6azlqZjlYdXRlNnhLRDZmWG1wN3dPZnNxUTBtMXc?oc=5,ANI News,2025-08-15
Serbia engulfed in turmoil as protests escalate into violence - BLiTZ - Fears None But God,https://news.google.com/rss/articles/CBMingFBVV95cUxPMmZESUdnQVlvZWQzLTJWVDdhU1BKdzhSbWhXaTJZUVhKb192RlFhMjc0aDEwQ3YzaksxcElKTE9GdnlxdTB0SkFpYmROb3ZYZkFYMDJuUm42Vk5GNnNNN0NVRVYwTTJZczZBMFEyUnM1aW1aUjNfbUhfcGpKdmRyVDdnVXZkWVJ6b3RPbjc0eTdwRVh0azBVZ3BDcGpLQQ?oc=5,BLiTZ - Fears None But God,2025-08-17
Serbia Engulfed in Protests: Clashes Erupt as Public Anger Mounts Against Ruling Party - balkaneu.com,https://news.google.com/rss/articles/CBMiqwFBVV95cUxQQWtwZUFQSERNd0dKSkZjWXN1N09fMlpRLTM3alRmSU5LelRDdFZLSXRYeVNMcXE5cE1keWNNSFJZbGxDYmxSS21SNXNCSDZCWUVFaEQtUXRsN2I1RGdYT2hDdXJyMGU0M25tQnJnUW1EOFhQQWNocG9aSldnM0VFNXhkLTNkUTBGWkxRZ19HWVpqdTg0TnMxY01lbGdOZjZ0TG5teG5EcHplQjg?oc=5,balkaneu.com,2025-08-21
Serbia's police intervene as ruling party supporters face off against anti-government protesters - Bundle,https://news.google.com/rss/articles/CBMiggJBVV95cUxQZE5SRmF3cVdzRnNkdVAwckxHN2F3UXhrc3VzeUNHQl9pcHdMVjdIVS1lSXJ0TlFKeUN6V1JGQVl3UzBJX3dubUhJQUFCS09HZVBXMTR6UG9kZGNiSFB4bmxZMmdObHpnR0Y5Ti1zUWVDWEFhem92Z3FHc1diYVhOLUNvY2hxQnpfSks5RW1JQWJnR2N1RmNZRnJVbkZVR1EwUmppcGE1am42Z1UwWEZ3aHQzV3NFb3lhWXdWZVQ0U3A0RjY1dUtWNXQtUDROTW5Ob2FZZWV6TEhSRHpPOGhvcEJudWdFLXJkY1hoY3RQQU8za3dlSDdNY2pkZ2F6ZDBDcnc?oc=5,Bundle,2025-08-13
Serbian president vowing ‘decisive action’ against demonstrations - MenaFN,https://news.google.com/rss/articles/CBMimAFBVV95cUxQclVzMU04VVhnT2hZeHhPQ0Iyekk2NjBaSDVzRktDaEl4Y25YYWNsX3F1Ry1EVC1LbDAwaHI0RkYxQzlOeUY0QXk1Zmx1TXhaZXNCRFE2VTN3elFCNTRybkpBdWFweHI1X2lEeDJDMm9HbDVRbG9mRGR5UkhNRTdxZnY4VHdyNDhocVdwckNPUmlQTnhsbGVYdw?oc=5,MenaFN,2025-08-18
Serbian leader promising 'decisive action' against protests - Big News Network.com,https://news.google.com/rss/articles/CBMipgFBVV95cUxQQ3pCWUdFdmcwRU1pYUxLRFg3SDM3NmJja3FjUmpMS1VnVnNKYl8zTnR2XzY2LV9JSGpTMmZDNFdEdFllX0VEUWxvejNGeVdrUTJPM3NBUUszZ1FuUGZGTUotNW55N09qZ0dEbDJpeHFZVmNWTEVQczczT3J3b1JmcEhxYjJFaGUwQkZIWVh3Vk5INjVLc0cxZW5BSnhfdHR5Tl9HdFZ3?oc=5,Big News Network.com,2025-08-17
